[ 2012-06-03T14:12:06+08:00 ] /myfcms/index.php | INFO: Tag[ app_begin ] --START--
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<!DOCTYPE html>\r\n<html lang=\"en\">\r\n	<head>\r\n		<meta charset=\"utf-8\" />\r\n		<meta http-equiv=\"X-UA-Compatible\" content=\"IE=edge,chrome=1\" />\r\n		<title>{$myfcms.typename}-<myfcms:global name=\"cfg_webname\" /></title>\r\n		<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n		<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n		<meta name=\"author\" content=\"minyifei.cn\" />\r\n		<link rel=\"shortcut icon\" href=\"/favicon.ico\" />\r\n		<link rel=\"apple-touch-icon\" href=\"/apple-touch-icon.png\" />\r\n		<meta name=\"viewport\" content=\"width=device-width; initial-scale=1.0\" />\r\n		<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/t-main.css\" />\r\n	</head>\r\n	<body>\r\n		<div class=\"main\">\r\n			<include file=\"./Tpl/touch/Public/top.html\" />\r\n			<div class=\"position\">\r\n				<strong>当前位置：</strong>:{$myfcms.position}\r\n			</div>\r\n			<div class=\"list-item blank\">\r\n				<h2>\r\n					<a href=\"javascript:void(0)\">{$myfcms.typename}</a>\r\n				</h2>\r\n				<ul>\r\n					<myfcms:list id=\"arc\" pagesize=\"10\" >\r\n						<li>\r\n							<a href=\"{$arc.arcurl}\" target=\"_blank\">{$arc.title|myfsubstr=0,16}</a> {$arc.sendtime|strtotime|date=\"m-d\",###} \r\n						</li>\r\n					 </myfcms:list>	\r\n				</ul>\r\n			</div>\r\n			<div class=\"list-page\">\r\n				 <myfcms:pagelist name=\"mypage\" />\r\n		      	<div class=\"clear\"></div>\r\n			</div>\r\n			<include file=\"./Tpl/touch/Public/footer.html\" />\r\n		</div>\r\n	</body>\r\n</html>\r\n' WHERE id=9 [ RunTime:0.001158s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<!DOCTYPE html>\r\n<html lang=\"en\">\r\n	<head>\r\n		<meta charset=\"utf-8\" />\r\n		<meta http-equiv=\"X-UA-Compatible\" content=\"IE=edge,chrome=1\" />\r\n		<title>{$myfcms.typename}-<myfcms:global name=\"cfg_webname\" /></title>\r\n		<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n		<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n		<meta name=\"author\" content=\"minyifei\" />\r\n		<meta name=\"viewport\" content=\"width=device-width; initial-scale=1.0\" />\r\n		<link rel=\"shortcut icon\" href=\"/favicon.ico\" />\r\n		<link rel=\"apple-touch-icon\" href=\"/apple-touch-icon.png\" />\r\n		<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/t-main.css\" />\r\n	</head>\r\n	<body>\r\n		<div class=\"main\">\r\n			<include file=\"./Tpl/touch/Public/top.html\" />\r\n			<div class=\"position\">\r\n				<strong>当前位置：</strong>:{$myfcms.position}\r\n			</div>\r\n			<div class=\"list-item blank\">\r\n				<h2>\r\n					<a href=\"javascript:void(0)\">最新文章</a>\r\n				</h2>\r\n				<ul>\r\n					<myfcms:arclist id=\"vo\" limit=\"10\" typeid=\"$topchannelid\">\r\n		                <li>\r\n		                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\" target=\"_blank\">{$vo.title|myfsubstr=0,16}</a>&nbsp;{$vo.sendtime|strtotime|date=\"m-d\",###} \r\n		                </li>\r\n			        </myfcms:arclist>\r\n				</ul>\r\n			</div>\r\n			 <myfcms:channel id=\"childtype\" topid=\"$topchannelid\" >\r\n				<div class=\"list-item blank\">\r\n					<h2>\r\n						<a href=\"{$childtype.typeurl}\">{$childtype.typename}</a>\r\n					</h2>\r\n					<ul>\r\n						<myfcms:arclist id=\"vo\" limit=\"8\" typeid=\"$childtype[id]\">\r\n			                <li>\r\n			                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\" target=\"_blank\">{$vo.title|myfsubstr=0,16}</a>&nbsp;{$vo.sendtime|strtotime|date=\"m-d\",###} \r\n			                </li>\r\n				        </myfcms:arclist>\r\n					</ul>\r\n				</div>\r\n			</myfcms:channel>\r\n			<include file=\"./Tpl/touch/Public/footer.html\" />\r\n		</div>\r\n	</body>\r\n</html>\r\n' WHERE id=10 [ RunTime:0.001409s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<!DOCTYPE html>\r\n<html lang=\"en\">\r\n	<head>\r\n		<meta charset=\"utf-8\" />\r\n		<meta http-equiv=\"X-UA-Compatible\" content=\"IE=edge,chrome=1\" />\r\n		<title>{$myfcms.searchkeyword}-<myfcms:global name=\"cfg_webname\" /></title>\r\n		<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n		<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n		<meta name=\"author\" content=\"minyifei.cn\" />\r\n		<link rel=\"shortcut icon\" href=\"/favicon.ico\" />\r\n		<link rel=\"apple-touch-icon\" href=\"/apple-touch-icon.png\" />\r\n		<meta name=\"viewport\" content=\"width=device-width; initial-scale=1.0\" />\r\n		<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/t-main.css\" />\r\n	</head>\r\n	<body>\r\n		<div class=\"main\">\r\n			<include file=\"./Tpl/touch/Public/top.html\" />\r\n			<div class=\"position\">\r\n				<strong>当前位置：</strong>:{$myfcms.position}\r\n			</div>\r\n			<div class=\"list-item blank\">\r\n				<h2>\r\n					<a href=\"javascript:void(0)\">关键字：{$myfcms.searchkeyword}</a>\r\n				</h2>\r\n				<ul>\r\n					<myfcms:searchlist id=\"arc\" pagesize=\"10\" >\r\n						<li>\r\n							[<a href=\"{$arc.typeurl}\">{$arc.typename}</a>]&nbsp;<a href=\"{$arc.arcurl}\" target=\"_blank\">{$arc.title|}</a>\r\n						</li>\r\n					 </myfcms:searchlist>\r\n				</ul>\r\n			</div>\r\n			<div class=\"list-page\">\r\n				 <myfcms:searchpagelist name=\"mypage\" />\r\n		      	<div class=\"clear\"></div>\r\n			</div>\r\n			<include file=\"./Tpl/touch/Public/footer.html\" />\r\n		</div>\r\n	</body>\r\n</html>\r\n' WHERE id=11 [ RunTime:0.001496s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<!DOCTYPE html>\r\n<html lang=\"en\">\r\n	<head>\r\n		<meta charset=\"utf-8\" />\r\n		<meta http-equiv=\"X-UA-Compatible\" content=\"IE=edge,chrome=1\" />\r\n		<title>{$myfcms.title}-<myfcms:global name=\"cfg_webname\" /></title>\r\n		<meta name=\"description\" content=\"{$myfcms.description|htmlspecialchars}\" />\r\n		<meta name=\"keywords\" content=\"{$myfcms.keywords}\" />\r\n		<meta name=\"author\" content=\"minyifei\" />\r\n		<meta name=\"viewport\" content=\"width=device-width; initial-scale=1.0\" />\r\n		<link rel=\"shortcut icon\" href=\"/favicon.ico\" />\r\n		<link rel=\"apple-touch-icon\" href=\"/apple-touch-icon.png\" />\r\n		<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/t-main.css\" />\r\n	</head>\r\n	<body>\r\n		<div class=\"main\">\r\n			<include file=\"./Tpl/touch/Public/top.html\" />\r\n			<div class=\"position\">\r\n				<strong>当前位置：</strong>:{$myfcms.position}\r\n			</div>\r\n			<div class=\"content\">\r\n				<div class=\"title\">\r\n					<h1>\r\n						{$myfcms.title}\r\n					</h1>\r\n				</div>\r\n				<p class=\"info\">\r\n						时间：<small>{$myfcms.sendtime}</small>\r\n						点击：<small>{$myfcms.click}次</small><br/>\r\n						作者：<em>{$myfcms.writer}</em>\r\n						来源：<em>{$myfcms.source}</em>\r\n					</p>\r\n					<div class=\"arcbody\">\r\n						{$myfcms.body}\r\n					</div>\r\n					<p class=\"arcnav\">\r\n						上一篇：{$myfcms.pre}<br/>\r\n						下一篇：{$myfcms.next}\r\n					</p>\r\n			</div>\r\n			<include file=\"./Tpl/touch/Public/footer.html\" />\r\n		</div>\r\n	</body>\r\n</html>\r\n' WHERE id=12 [ RunTime:0.001604s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<?xml version=\"1.0\" encoding=\"utf-8\"?>\r\n<!DOCTYPE html PUBLIC \"-//WAPFORUM//DTD XHTML Mobile 1.0//EN\" \"http://www.wapforum.org/DTD/xhtml-mobile10.dtd\">\r\n<html xmlns=\"http://www.w3.org/1999/xhtml\">\r\n<head>\r\n<meta http-equiv=\"Content-Type\" content=\"application/vnd.wap.xhtml+xml;charset=utf-8\" />\r\n<meta content=\"max-age=1700\" http-equiv=\"Cache-control\">\r\n<meta name=\"viewport\" content = \"width=device-width; initial-scale=1.3;  minimum-scale=1.0; maximum-scale=2.0\" />\r\n<meta content=\"240\" name=\"MobileOptimized\">\r\n<meta content=\"telephone=no\" name=\"format-detection\">\r\n<title><myfcms:global name=\"cfg_webname\" /></title>\r\n<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/3g-main.css\" />\r\n</head>\r\n<body>\r\n	<include file=\"./Tpl/3g/Public/top.html\" />	\r\n	<div class=\"list-item\">\r\n		<div class=\"title\">\r\n			最新更新\r\n		</div>\r\n		<ul>\r\n			<myfcms:arclist id=\"vo\" limit=\"10\">\r\n                <li>\r\n                 <span>▪ </span><a href=\"{$vo.arcurl}\" title=\"{$vo.title}\">{$vo.title|myfsubstr=0,16}</a>&nbsp;{$vo.sendtime|strtotime|date=\"m-d\",###} \r\n                </li>\r\n	        </myfcms:arclist>\r\n		</ul>\r\n	</div>\r\n	<myfcms:channel id=\"toptype\" topid=\"0\" type=\"0,1\" key=\"ck\">\r\n		<div class=\"list-item\">\r\n			<div class=\"title\">\r\n				{$toptype.typename}\r\n			</div>\r\n			<ul>\r\n				<myfcms:arclist id=\"vo\" limit=\"6\" typeid=\"$toptype[id]\">\r\n	                <li>\r\n	                 <span>▪ </span><a href=\"{$vo.arcurl}\" title=\"{$vo.title}\">{$vo.title|myfsubstr=0,16}</a>&nbsp;{$vo.sendtime|strtotime|date=\"m-d\",###}\r\n	                </li>\r\n		        </myfcms:arclist>\r\n			</ul>\r\n		</div>\r\n	 </myfcms:channel>\r\n	<include file=\"./Tpl/3g/Public/footer.html\" />\r\n</body>\r\n</html>\r\n' WHERE id=13 [ RunTime:0.001387s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<?xml version=\"1.0\" encoding=\"utf-8\"?>\r\n<!DOCTYPE html PUBLIC \"-//WAPFORUM//DTD XHTML Mobile 1.0//EN\" \"http://www.wapforum.org/DTD/xhtml-mobile10.dtd\">\r\n<html xmlns=\"http://www.w3.org/1999/xhtml\">\r\n<head>\r\n<meta http-equiv=\"Content-Type\" content=\"application/vnd.wap.xhtml+xml;charset=utf-8\" />\r\n<meta content=\"max-age=1700\" http-equiv=\"Cache-control\">\r\n<meta name=\"viewport\" content = \"width=device-width; initial-scale=1.3;  minimum-scale=1.0; maximum-scale=2.0\" />\r\n<meta content=\"240\" name=\"MobileOptimized\">\r\n<meta content=\"telephone=no\" name=\"format-detection\">\r\n<title>{$myfcms.typename}-<myfcms:global name=\"cfg_webname\" /></title>\r\n<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/3g-main.css\" />\r\n</head>\r\n<body>\r\n	<include file=\"./Tpl/3g/Public/top.html\" />	\r\n	<div class=\"position\">\r\n		<strong>当前位置：</strong>:{$myfcms.position}\r\n	</div>\r\n	<div class=\"list-item\">\r\n		<div class=\"title\">\r\n			{$myfcms.typename}\r\n		</div>\r\n		<ul>\r\n			<myfcms:list id=\"arc\" pagesize=\"10\" >\r\n				<li>\r\n					<span>▪ </span><a href=\"{$arc.arcurl}\" target=\"_blank\">{$arc.title|myfsubstr=0,16}</a> {$arc.sendtime|strtotime|date=\"m-d\",###} \r\n				</li>\r\n			 </myfcms:list>	\r\n		</ul>\r\n	</div>\r\n	<div class=\"list-page\">\r\n		 <myfcms:pagelist name=\"mypage\" />\r\n	</div>\r\n	<include file=\"./Tpl/3g/Public/footer.html\" />\r\n</body>\r\n</html>\r\n' WHERE id=14 [ RunTime:0.001311s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<?xml version=\"1.0\" encoding=\"utf-8\"?>\r\n<!DOCTYPE html PUBLIC \"-//WAPFORUM//DTD XHTML Mobile 1.0//EN\" \"http://www.wapforum.org/DTD/xhtml-mobile10.dtd\">\r\n<html xmlns=\"http://www.w3.org/1999/xhtml\">\r\n<head>\r\n<meta http-equiv=\"Content-Type\" content=\"application/vnd.wap.xhtml+xml;charset=utf-8\" />\r\n<meta content=\"max-age=1700\" http-equiv=\"Cache-control\">\r\n<meta name=\"viewport\" content = \"width=device-width; initial-scale=1.3;  minimum-scale=1.0; maximum-scale=2.0\" />\r\n<meta content=\"240\" name=\"MobileOptimized\">\r\n<meta content=\"telephone=no\" name=\"format-detection\">\r\n<title>{$myfcms.typename}-<myfcms:global name=\"cfg_webname\" /></title>\r\n<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/3g-main.css\" />\r\n</head>\r\n<body>\r\n	<include file=\"./Tpl/3g/Public/top.html\" />	\r\n	<div class=\"position\">\r\n		<strong>当前位置：</strong>:{$myfcms.position}\r\n	</div>\r\n	<div class=\"list-item\">\r\n		<div class=\"title\">\r\n			最新更新\r\n		</div>\r\n		<ul>\r\n			<myfcms:arclist id=\"vo\" limit=\"10\" typeid=\"$topchannelid\">\r\n                <li>\r\n                 <span>▪ </span><a href=\"{$vo.arcurl}\" title=\"{$vo.title}\">{$vo.title|myfsubstr=0,16}</a>&nbsp;{$vo.sendtime|strtotime|date=\"m-d\",###} \r\n                </li>\r\n	        </myfcms:arclist>\r\n		</ul>\r\n	</div>\r\n	<myfcms:channel id=\"toptype\" topid=\"$topchannelid\" key=\"ck\">\r\n		<div class=\"list-item\">\r\n			<div class=\"title\">\r\n				<a href=\"{$toptype.typeurl}\">{$toptype.typename}</a>\r\n			</div>\r\n			<ul>\r\n				<myfcms:arclist id=\"vo\" limit=\"6\" typeid=\"$toptype[id]\">\r\n	                <li>\r\n	                 <span>▪ </span><a href=\"{$vo.arcurl}\" title=\"{$vo.title}\">{$vo.title|myfsubstr=0,16}</a>&nbsp;{$vo.sendtime|strtotime|date=\"m-d\",###}\r\n	                </li>\r\n		        </myfcms:arclist>\r\n			</ul>\r\n		</div>\r\n	 </myfcms:channel>\r\n	<include file=\"./Tpl/3g/Public/footer.html\" />\r\n</body>\r\n</html>\r\n' WHERE id=15 [ RunTime:0.001261s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<?xml version=\"1.0\" encoding=\"utf-8\"?>\r\n<!DOCTYPE html PUBLIC \"-//WAPFORUM//DTD XHTML Mobile 1.0//EN\" \"http://www.wapforum.org/DTD/xhtml-mobile10.dtd\">\r\n<html xmlns=\"http://www.w3.org/1999/xhtml\">\r\n<head>\r\n<meta http-equiv=\"Content-Type\" content=\"application/vnd.wap.xhtml+xml;charset=utf-8\" />\r\n<meta content=\"max-age=1700\" http-equiv=\"Cache-control\">\r\n<meta name=\"viewport\" content = \"width=device-width; initial-scale=1.3;  minimum-scale=1.0; maximum-scale=2.0\" />\r\n<meta content=\"240\" name=\"MobileOptimized\">\r\n<meta content=\"telephone=no\" name=\"format-detection\">\r\n<title>{$myfcms.searchkeyword}-<myfcms:global name=\"cfg_webname\" /></title>\r\n<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/3g-main.css\" />\r\n</head>\r\n<body>\r\n	<include file=\"./Tpl/3g/Public/top.html\" />	\r\n	<div class=\"position\">\r\n		<strong>当前位置：</strong>:{$myfcms.position}\r\n	</div>\r\n	<div class=\"list-item\">\r\n		<div class=\"title\">\r\n			关键字：{$myfcms.searchkeyword}\r\n		</div>\r\n		<ul>\r\n			<myfcms:searchlist id=\"arc\" pagesize=\"10\" >\r\n				<li>\r\n					[<a href=\"{$arc.typeurl}\">{$arc.typename}</a>]&nbsp;<a href=\"{$arc.arcurl}\" target=\"_blank\">{$arc.title|}</a>\r\n				</li>\r\n			 </myfcms:searchlist>\r\n		</ul>\r\n	</div>\r\n	<div class=\"list-page\">\r\n		 <myfcms:searchpagelist name=\"mypage\" />\r\n      	<div class=\"clear\"></div>\r\n	</div>\r\n	<include file=\"./Tpl/3g/Public/footer.html\" />\r\n</body>\r\n</html>\r\n' WHERE id=16 [ RunTime:0.001161s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<?xml version=\"1.0\" encoding=\"utf-8\"?>\r\n<!DOCTYPE html PUBLIC \"-//WAPFORUM//DTD XHTML Mobile 1.0//EN\" \"http://www.wapforum.org/DTD/xhtml-mobile10.dtd\">\r\n<html xmlns=\"http://www.w3.org/1999/xhtml\">\r\n<head>\r\n<meta http-equiv=\"Content-Type\" content=\"application/vnd.wap.xhtml+xml;charset=utf-8\" />\r\n<meta content=\"max-age=1700\" http-equiv=\"Cache-control\">\r\n<meta name=\"viewport\" content = \"width=device-width; initial-scale=1.3;  minimum-scale=1.0; maximum-scale=2.0\" />\r\n<meta content=\"240\" name=\"MobileOptimized\">\r\n<meta content=\"telephone=no\" name=\"format-detection\">\r\n<title>{$myfcms.title}-<myfcms:global name=\"cfg_webname\" /></title>\r\n<meta name=\"description\" content=\"{$myfcms.description|htmlspecialchars}\" />\r\n<meta name=\"keywords\" content=\"{$myfcms.keywords}\" />\r\n<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/3g-main.css\" />\r\n</head>\r\n<body>\r\n	<include file=\"./Tpl/3g/Public/top.html\" />	\r\n	<div class=\"position\">\r\n		<strong>当前位置：</strong>:{$myfcms.position}\r\n	</div>\r\n	<div class=\"content\">\r\n		<div class=\"title\">\r\n			<h1>\r\n				{$myfcms.title}\r\n			</h1>\r\n		</div>\r\n		<p class=\"info\">\r\n			时间：<small>{$myfcms.sendtime}</small>\r\n			点击：<small>{$myfcms.click}次</small>\r\n			作者：<em>{$myfcms.writer}</em>\r\n			来源：<em>{$myfcms.source}</em>\r\n		</p>\r\n		<div class=\"arcbody\">\r\n			{$myfcms.body}\r\n		</div>\r\n		<p class=\"arcnav\">\r\n			上一篇：{$myfcms.pre}<br/>\r\n			下一篇：{$myfcms.next}\r\n		</p>\r\n</div>\r\n	<include file=\"./Tpl/3g/Public/footer.html\" />\r\n</body>\r\n</html>\r\n' WHERE id=17 [ RunTime:0.001051s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='2g list' WHERE id=18 [ RunTime:0.000835s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='2g search' WHERE id=19 [ RunTime:0.001205s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='简版 cover' WHERE id=20 [ RunTime:0.000870s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='简版 archive' WHERE id=21 [ RunTime:0.000797s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<!DOCTYPE html>\n<html lang=\"en\">\n	<head>\n		<meta charset=\"utf-8\" />\n		<!-- Always force latest IE rendering engine (even in intranet) & Chrome Frame\n		Remove this if you use the .htaccess -->\n		<meta http-equiv=\"X-UA-Compatible\" content=\"IE=edge,chrome=1\" />\n		<title>index</title>\n		<meta name=\"description\" content=\"\" />\n		<meta name=\"author\" content=\"minyifei\" />\n		<meta name=\"viewport\" content=\"width=device-width; initial-scale=1.0\" />\n		<!-- Replace favicon.ico & apple-touch-icon.png in the root of your domain and delete these references -->\n		<link rel=\"shortcut icon\" href=\"/favicon.ico\" />\n		<link rel=\"apple-touch-icon\" href=\"/apple-touch-icon.png\" />\n	</head>\n	<body>\n		<div>\n			<header>\n				<h1>index</h1>\n			</header>\n			<nav>\n				<p>\n					<a href=\"/\">Home</a>\n				</p>\n				<p>\n					<a href=\"/contact\">Contact</a>\n				</p>\n			</nav>\n			<div></div>\n			<footer>\n				<p>\n					&copy; Copyright  by minyifei\n				</p>\n			</footer>\n		</div>\n	</body>\n</html>\n' WHERE id=23 [ RunTime:0.001401s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<?xml version=\"1.0\" encoding=\"utf-8\"?>\r\n<!DOCTYPE html PUBLIC \"-//WAPFORUM//DTD XHTML Mobile 1.0//EN\" \"http://www.wapforum.org/DTD/xhtml-mobile10.dtd\">\r\n<html xmlns=\"http://www.w3.org/1999/xhtml\">\r\n<head>\r\n<meta http-equiv=\"Content-Type\" content=\"application/vnd.wap.xhtml+xml;charset=utf-8\" />\r\n<meta content=\"max-age=1700\" http-equiv=\"Cache-control\">\r\n<meta name=\"viewport\" content = \"width=device-width; initial-scale=1.3;  minimum-scale=1.0; maximum-scale=2.0\" />\r\n<meta content=\"240\" name=\"MobileOptimized\">\r\n<meta content=\"telephone=no\" name=\"format-detection\">\r\n<title>{$myfcms.typename}-<myfcms:global name=\"cfg_webname\" /></title>\r\n<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n		<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/3g-main.css\" />\r\n</head>\r\n<body>\r\n	<include file=\"./Tpl/3g/Public/top.html\" />	\r\n	<div class=\"position\">\r\n		<strong>当前位置：</strong>:{$myfcms.position}\r\n	</div>\r\n	<div class=\"content\">\r\n		<div class=\"title\">\r\n			<h1>\r\n				{$myfcms.typename}\r\n			</h1>\r\n		</div>\r\n		<div class=\"arcbody\">\r\n			{$myfcms.body}\r\n		</div>\r\n</div>\r\n	<include file=\"./Tpl/3g/Public/footer.html\" />\r\n</body>\r\n</html>\r\n' WHERE id=24 [ RunTime:0.001003s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<!DOCTYPE html>\r\n<html lang=\"en\">\r\n	<head>\r\n		<meta charset=\"utf-8\" />\r\n		<meta http-equiv=\"X-UA-Compatible\" content=\"IE=edge,chrome=1\" />\r\n		<title>{$myfcms.typename}-<myfcms:global name=\"cfg_webname\" /></title>\r\n		<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n		<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n		<meta name=\"author\" content=\"minyifei\" />\r\n		<meta name=\"viewport\" content=\"width=device-width; initial-scale=1.0\" />\r\n		<link rel=\"shortcut icon\" href=\"/favicon.ico\" />\r\n		<link rel=\"apple-touch-icon\" href=\"/apple-touch-icon.png\" />\r\n		<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/t-main.css\" />\r\n	</head>\r\n	<body>\r\n		<div class=\"main\">\r\n			<include file=\"./Tpl/touch/Public/top.html\" />\r\n			<div class=\"position\">\r\n				<strong>当前位置：</strong>:{$myfcms.position}\r\n			</div>\r\n			<div class=\"content\">\r\n				<div class=\"title\">\r\n					<h1>\r\n						{$myfcms.typename}\r\n					</h1>\r\n				</div>\r\n				<div class=\"arcbody\">\r\n					{$myfcms.body}\r\n				</div>\r\n			</div>\r\n			<include file=\"./Tpl/touch/Public/footer.html\" />\r\n		</div>\r\n	</body>\r\n</html>\r\n' WHERE id=25 [ RunTime:0.001007s ]
